gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000004139.14,192.08737135541926,1.736024881607815,0.19592927105967028,8.860467209512091,7.96797965943407e-19,6.990369847372735e-17
ENSG00000004142.12,6633.704233258925,-0.12716487312733513,0.12807849431322807,-0.9928667088819877,0.3207749153985687,0.42290587682015907
ENSG00000004399.13,4615.148491642051,-0.36461570524397036,0.20435294726548892,-1.7842449062908454,0.07438387825432585,0.12798355431970052
ENSG00000004455.17,5794.458224984746,-0.40448171984257997,0.07220626748307096,-5.601753614219324,2.1219403229457585e-08,2.2408082762218865e-07
ENSG00000004468.13,461.92707752016,-1.4184538554299062,0.3253463237735142,-4.359827518497935,1.3016500064063688e-05,6.859222987554618e-05
ENSG00000004478.8,7510.524864031352,-0.12707552901082114,0.13813635359782567,-0.9199282136894438,0.35761027402663115,0.46208329249682123
ENSG00000004487.17,7284.801103266917,0.22974227389579388,0.14957787803207512,1.535937512407607,0.1245537067433621,0.19614844023782055
ENSG00000004534.15,3470.2000617319845,0.33054025935033066,0.0960074687076756,3.4428598503806263,0.0005755975218737532,0.0019381201247908513
ENSG00000004660.15,484.06526147390963,0.20025741714857154,0.17695913749182188,1.1316590936584237,0.2577777855877421,0.3554964503782586
ENSG00000004700.16,843.242463365188,-0.4320923663776961,0.16312852035338893,-2.6487849300762663,0.008078172152319082,0.019306118059583714
ENSG00000004766.17,956.1202232376968,-0.004250884121803845,0.10185175506805519,-0.04173599285514024,0.9667091607987431,0.9766796488530455
ENSG00000004776.13,460.4440111238421,3.45513215405874,0.41816238564260644,8.262656500653696,1.4246576786229191e-16,7.925961377899704e-15
ENSG00000004777.18,484.94625076849945,0.4973908899499767,0.18801357234399743,2.6455052353344457,0.008156902478942586,0.019470961560962216
ENSG00000004779.10,2806.0157373563684,-0.13755665377275766,0.13964847365750727,-0.9850208181302441,0.32461384520256154,0.42697992143910535
ENSG00000004799.8,1474.8992698281968,2.711225361216508,0.30950075514278086,8.759995948849134,1.952573922558256e-18,1.5510819811685407e-16
ENSG00000004838.14,39.706404677719746,0.329891789811287,0.3065569267154882,1.0761191839499866,0.2818739570250526,0.3823208861552
ENSG00000004864.14,1685.0226567465968,-0.22976517701013013,0.11925450764321173,-1.9266791801073604,0.05401962408325446,0.09761558824550973
ENSG00000004866.22,967.100013993641,-0.22292556373049807,0.09483015249473675,-2.350787780741688,0.0187337149735332,0.039692307189809525
ENSG00000004897.12,2769.9082238164583,-0.4581817243466323,0.09316457348769677,-4.917982310165777,8.744081211500573e-07,6.398567584969278e-06
ENSG00000004961.15,1235.4163602392784,-0.5680105329635895,0.10288210285633738,-5.52098486708372,3.371048148756875e-08,3.410996564714894e-07
ENSG00000004975.12,1652.3720021511513,0.004078912543389323,0.11478215027998555,0.03553612241485041,0.9716522430334145,0.979690033121655
ENSG00000005001.10,2483.072068032891,-0.5006612219267602,0.24265834594170818,-2.0632351217255476,0.03909029474183349,0.07449036115799682
ENSG00000005007.13,6813.2469583274615,0.14858678111709842,0.0734532930801442,2.022874331243077,0.04308610561428794,0.08065178153183762
ENSG00000005020.13,2189.4065968560803,0.12856994872112376,0.11927210145804021,1.077954921137652,0.2810538739218372,0.381467800485377
ENSG00000005022.6,13851.860111668739,-0.8121848267252605,0.10970635536569306,-7.403261406487702,1.3287980472159664e-13,4.2949227570642376e-12
ENSG00000005059.16,1143.319201282615,-0.7922607298794463,0.1847714649194894,-4.287787241523785,1.8046181671898645e-05,9.132912290180846e-05
ENSG00000005073.6,321.66020163072096,-0.12831884649713612,0.2468620066749411,-0.5197999004605909,0.6032030487316957,0.6930020923225634
ENSG00000005075.15,2379.203236264855,0.1282715314249908,0.14964505712482745,0.8571718564549192,0.3913499137660993,0.49616357575856024
ENSG00000005100.13,1104.1128753294502,-0.33224748574076257,0.10496454136298004,-3.1653307052694175,0.0015490677739601825,0.004613684974225375
ENSG00000005102.14,149.84414577237507,0.8186398158990013,0.34417649344413864,2.378546564022886,0.017381041555211817,0.037256422407312
ENSG00000005108.16,277.12032716133666,1.9538908542603504,0.30444814721856645,6.417811611307433,1.3824718126460407e-10,2.360847853745383e-09
ENSG00000005156.12,1717.6081654176976,0.2363965191538125,0.15341614462656442,1.5408842382868735,0.12334496256764499,0.19451348319186051
ENSG00000005175.10,1536.0775815277736,-0.04651934668794462,0.10305349529700109,-0.451409693129529,0.6516942984834556,0.7364712905290774
ENSG00000005187.12,363.99716948057744,3.251342965858462,0.27652874418001977,11.757703436941233,6.446392635294533e-32,4.596240343579684e-29
ENSG00000005189.20,262.3217344726965,-0.09727414539497221,0.14613240434909916,-0.6656575988621367,0.5056299812733098,0.6069308307766454
ENSG00000005194.15,2551.4086241215855,-0.17959629225275453,0.10914070587660625,-1.6455482013814797,0.0998568110646026,0.16326169386325104
ENSG00000005206.17,2223.7407958120575,0.34716792108914657,0.15607089293371598,2.2244245199301216,0.02611989565377709,0.05273187177947386
ENSG00000005238.20,1228.4564786126473,-0.4073992475573618,0.14651351040413263,-2.7806258032697473,0.0054254233954609985,0.0137047516777924
ENSG00000005243.10,865.7323666328629,-0.40429955502139237,0.2275030458964119,-1.7771171081616222,0.07554897390467416,0.12969618868677113
ENSG00000005249.13,562.5313329212732,0.7235164727964344,0.3042655876980996,2.3779109503317435,0.017411030046667875,0.037305678576911694
ENSG00000005302.19,1513.118780742299,-0.04798846766081165,0.07468177408997388,-0.6425726791519025,0.5205014156020751,0.6208391081493309
ENSG00000005339.15,3429.1274083034486,-0.029696044488486586,0.10831802159372288,-0.2741560827234265,0.7839646764056623,0.8433682555558393
ENSG00000005379.17,358.52058628394167,1.1819687443935665,0.24460390890806424,4.832174390303043,1.3504987549135493e-06,9.335464478140873e-06
ENSG00000005436.14,598.0006112069407,0.19076882366851952,0.09694459454467293,1.967812899362961,0.04908956943455207,0.09016601347768237
ENSG00000005448.17,1047.1568712190024,-0.2826436623848811,0.21679441586996293,-1.303740510338678,0.19232207211952967,0.28051580574883805
ENSG00000005469.12,2813.274128972526,0.6845017085521554,0.22724399975664725,3.0121882614510382,0.002593716859441747,0.0072579525227315774
ENSG00000005471.19,62.04005183292396,1.1201578496069298,0.23592248150473663,4.747991130232497,2.054470439227737e-06,1.3510596994707282e-05
ENSG00000005483.21,2672.1697230862346,0.34761602728229063,0.13325671635984912,2.6086191884211023,0.009090834686242737,0.021396426508731983
ENSG00000005486.17,4620.834458436185,-0.23672305075502098,0.10935412182653295,-2.1647382540415965,0.030407735768174255,0.05996298839205117
ENSG00000005700.15,2003.6837773172906,-0.12853831058404885,0.11038748389762292,-1.1644283033324652,0.24425048306928487,0.34084491025758357
ENSG00000005801.18,1049.3535152381355,0.6099652929431858,0.12575678212562513,4.850357035486635,1.2323943528148714e-06,8.607891789761616e-06
ENSG00000005810.18,2602.6195134132618,0.029952848292237447,0.13705328034720815,0.21854893378951215,0.8270014359831397,0.8766918024394366
ENSG00000005812.11,1590.9951573047301,0.06456822269707575,0.09781606371599603,0.6600983544435637,0.509190714629549,0.6104248172152571
ENSG00000005844.19,794.7079860288312,-0.01883495744929424,0.2712645447423919,-0.06943390802207851,0.9446442393396117,0.9622414398427803
ENSG00000005882.12,699.7206613344285,0.20983949554348044,0.13378442869484297,1.5684896784372127,0.1167668969007324,0.18568217827291725
ENSG00000005884.18,22779.1142833864,-2.10571162696477,0.24106291424507853,-8.735112298625832,2.434141849176277e-18,1.8958996539413473e-16
ENSG00000005889.16,1110.7198770564041,-0.06531029444456722,0.11310710422541144,-0.5774199144415382,0.5636558245625186,0.6590913621962456
ENSG00000005893.16,8093.7444082809525,-0.8461171315342135,0.14041484335861984,-6.025838232595029,1.6823538966995726e-09,2.286139971795921e-08
ENSG00000005961.19,38.87113863283953,-0.4592099888531168,0.2556967547135629,-1.795916375112128,0.07250781773368682,0.12520085711622986
ENSG00000006007.12,3568.657456664427,0.44643910077181026,0.14035916637054402,3.1806907401631634,0.001469243827348681,0.004408835969042734
ENSG00000006015.18,1762.3378452020083,0.1282534761767356,0.1910320401385666,0.6713715462793882,0.5019838665933497,0.6034161257167819
ENSG00000006016.11,144.63843956985582,0.6009175649485605,0.3497757888788067,1.7180078897821356,0.08579517618948723,0.14429024417711633
ENSG00000006025.12,758.7949724944598,0.43455998944447477,0.1529329032560384,2.8415074859132163,0.004490079780543305,0.011627165724283966
ENSG00000006042.12,1774.0431181194704,0.34398861242832496,0.24234891063958733,1.4193940939140122,0.15578415333318943,0.23613115400332596
ENSG00000006062.17,737.5489824921502,-0.618924330790488,0.17732425332720214,-3.4903535144086404,0.00048238198350260937,0.0016566990336095936
ENSG00000006118.15,4339.06453302135,-0.7836041562840386,0.2073564708812394,-3.779019545200676,0.00015744706708271922,0.0006207302024962415
ENSG00000006125.18,9325.661249058647,-0.34213329496695405,0.1314349999422203,-2.6030607913977106,0.009239556883160931,0.02171125897769398
ENSG00000006194.10,1255.012822891392,0.02165958835100557,0.08213382133486981,0.263710953648397,0.7920026544472669,0.8495738248948278
ENSG00000006210.7,3043.4254950914337,-1.2778095465396673,0.35227988421789536,-3.627256632539668,0.0002864485531903532,0.0010495006995847567
ENSG00000006282.21,2561.05638286512,-0.041226678227299224,0.16287185640496193,-0.2531234010423132,0.8001728561638535,0.8558654872969084
ENSG00000006327.14,4097.879266303451,-1.1262420280203762,0.18515364838832266,-6.082742834525785,1.1814376394420578e-09,1.6532878868511252e-08
ENSG00000006432.15,623.0397805956571,-0.564697617830817,0.18587351694616402,-3.0380746386499733,0.0023809497441156643,0.0067333731073848406
ENSG00000006451.8,3293.6893790872036,-0.4835204191240239,0.08595814041020168,-5.6250683974386995,1.8543448575891652e-08,1.988470405717005e-07
ENSG00000006453.14,2685.207625511275,-0.5825290117525712,0.14198100937347918,-4.102865688327629,4.08064160355658e-05,0.00018852894815968725
ENSG00000006459.11,1149.823042035823,-0.11944050689722295,0.17827683741300523,-0.6699720986216564,0.5028755767678533,0.6043602408613272
ENSG00000006468.14,371.38783794283955,0.6399849020571338,0.22575928200686876,2.8348110268957276,0.0045852799772338184,0.011835299934770834
ENSG00000006530.18,1233.1736682481119,-0.04820561396898848,0.08675013696897356,-0.555683433516991,0.5784272836349401,0.6719351355255795
ENSG00000006534.16,1021.7199192631253,-0.3276296923552818,0.24317372320921746,-1.3473071351274315,0.17788133507021475,0.26368888564102777
ENSG00000006555.11,1453.1775080783316,-1.0457823054961424,0.2559702441236484,-4.085562011617918,4.397025466331343e-05,0.0002008792721628399
ENSG00000006576.16,1356.5092447804968,0.06677008815077759,0.09856574079613907,0.6774167942274832,0.4981415457549603,0.600023806655891
ENSG00000006607.14,1345.1774082907978,0.11965624164410317,0.13872150568743594,0.8625644672118093,0.3883769738266094,0.4933345378750575
ENSG00000006625.18,2188.7358743595823,0.2074366246628636,0.14126260457351864,1.4684468355169356,0.14198288743421048,0.21891085010255298
ENSG00000006634.8,762.3906353653282,-0.5574587570265149,0.1381305265176786,-4.035739029454643,5.443069203434501e-05,0.00024148231723044921
ENSG00000006638.13,129.90102871230738,0.3687029695426695,0.22475413224783425,1.6404724836654136,0.10090696516497832,0.1646919669619962
ENSG00000006652.15,543.7826704822259,-0.2606632574790868,0.18684424573110012,-1.3950831424277548,0.16299076902697684,0.2452849772906446
ENSG00000006695.12,747.2690990677814,-0.3143957551646749,0.0994668777984782,-3.160808523633834,0.0015733188610927945,0.00467718902533395
ENSG00000006704.11,2196.3163578852045,0.3461788364627636,0.12201806418834257,2.837111363514297,0.0045523730563491235,0.011759867430953965
ENSG00000006712.15,4458.253902564983,0.22908068678540308,0.14662113020536113,1.5623988606863628,0.11819405533641712,0.18744581660275844
ENSG00000006715.16,2616.364340003853,0.10493309183103784,0.1075054383797677,0.9760724053824801,0.32902858483902875,0.4315071387371476
ENSG00000006740.17,165.10221611696198,0.6282241410736056,0.2614436644490507,2.402904436018689,0.01626543741376852,0.03516250192061224
ENSG00000006744.19,3450.399587243694,-0.4702818344890062,0.10254097433930844,-4.58628209375934,4.5120886139923335e-06,2.706208258404981e-05
ENSG00000006747.15,949.6417311297773,1.983489929567524,0.35847101705793816,5.533194694083011,3.144500945124211e-08,3.2040999738862976e-07
ENSG00000006756.16,2006.0240338499243,0.6405613131351381,0.19619315641520166,3.264952380803357,0.0010948248076260284,0.003404297507958091
ENSG00000006757.12,632.8947322975296,-0.44005634190532483,0.16337926444775383,-2.693465069712369,0.007071355466228707,0.017251082158788962
ENSG00000006831.10,3755.255470933916,-0.6053757890809477,0.09175940289986337,-6.597425113386925,4.183598853090905e-11,7.971303447172133e-10
ENSG00000006837.12,23.37908156812568,0.41778687122300384,0.1668718598055592,2.503638850252004,0.012292343695006038,0.027659505605716096
ENSG00000007047.15,2074.5118514748447,-0.09446382412156216,0.0964808639660648,-0.9790938869990624,0.32753359181708963,0.4300056619424001
ENSG00000007080.11,3562.6805112283555,-0.13193781942074057,0.13499919484849454,-0.9773230097320976,0.3284092651303673,0.4309426969375883
ENSG00000007129.18,61.24317337804122,-0.27731298183209224,0.2748073260261922,-1.0091178639308227,0.312918111645172,0.4145671663324313
ENSG00000007168.14,4500.547957892765,-0.16641520835256762,0.08330194293611551,-1.9977350165792882,0.04574539577549769,0.08487296471617145
ENSG00000007171.18,71.90841942723014,-0.28926747398897845,0.31975323171011083,-0.9046584844253557,0.36564634139035523,0.47044924520385195
ENSG00000007202.15,4965.50878911614,-0.41015313369307865,0.1304503976961843,-3.1441309565672237,0.0016658087476214179,0.004913720353458558
ENSG00000007237.19,1125.8968336933476,0.6970917302066598,0.24311606093203122,2.8673207666092786,0.004139632084205106,0.010869512496053762
ENSG00000007255.10,1334.287659194109,1.018163555099183,0.18796040084084517,5.416904574284823,6.063968319567969e-08,5.763296557056058e-07
ENSG00000007264.15,192.5017823964163,0.07944112169868028,0.3219153118028323,0.2467764619638119,0.8050812278340838,0.8596757817713377
ENSG00000007312.13,191.10964476713136,1.6043820467492689,0.37042800280063604,4.331157565354868,1.4832748787543663e-05,7.714478823801618e-05
ENSG00000007341.19,378.47561268649514,-0.21166990895789162,0.10666281659795677,-1.9844770249761652,0.04720268683904539,0.08717155919026576
ENSG00000007376.8,1439.5504205149862,-0.37652282352165356,0.12770798674804387,-2.9483106977835187,0.003195157601383554,0.008710172906518255
ENSG00000007384.15,1545.0514753758005,0.03748776465326417,0.1416864659003989,0.26458253733011367,0.7913310740430527,0.8490245436934163
ENSG00000007392.17,1709.9248764277957,0.4478552972326028,0.12160769266486576,3.6827875557743783,0.00023069740826788332,0.0008685558872467091
ENSG00000007402.12,85.42957292136532,1.1188717996612063,0.20991152344933448,5.33020665695499,9.810107090729282e-08,8.928696484968652e-07
ENSG00000007516.14,511.44375894941544,1.72498736345367,0.3154513833342564,5.468314468051805,4.543352929519769e-08,4.4918709737239726e-07
ENSG00000007520.4,1745.8756157789894,-0.5085218491298784,0.12045795330365727,-4.221571388050796,2.4260509420926047e-05,0.00011867878490316365
ENSG00000007541.17,1918.1951580069426,0.07228357534765584,0.1309202542046684,0.5521191185181668,0.5808667440118439,0.673808571661938
ENSG00000007545.16,618.2897995205059,-0.07201797053129208,0.09933519189870627,-0.7249995611296547,0.4684522996646251,0.5725926562615837
ENSG00000007866.22,4095.415983002771,0.39370312580040906,0.1265149896367568,3.1119089281893695,0.001858818332694929,0.005403195397440367
ENSG00000007908.16,789.2287168806935,1.8437826046677401,0.4273490431633541,4.314465269465819,1.5998968223716295e-05,8.237843457854824e-05
ENSG00000007923.16,1359.7632312576432,-0.02520115297610609,0.12867312401014377,-0.1958540539834829,0.8447244003136061,0.8892064120298317
ENSG00000007933.13,174.712988111139,-2.1986072434393793,0.40445655290558,-5.435954066375683,5.450399575145365e-08,5.248886008223525e-07
ENSG00000007944.15,1680.749894714111,1.3748008475770426,0.16320271656742721,8.42388458043248,3.642030659496702e-17,2.29851002135114e-15
ENSG00000007952.18,99.28909300766975,0.6804643351152366,0.2182413329001031,3.1179443695329225,0.0018211717530607376,0.0053092293922075585
ENSG00000007968.7,587.7296142971738,-0.4741610791165945,0.21261328823586126,-2.230157310725503,0.025737001189366445,0.052070792953701726
ENSG00000008018.9,7789.7472834397795,-0.5445937235793369,0.11226757428173928,-4.85085499587495,1.2293039688868488e-06,8.590064101188759e-06
ENSG00000008056.14,73.1573478383059,-0.4972141868161391,0.28767238896932285,-1.728404274729201,0.08391576964302909,0.1416666413502057
ENSG00000008083.14,1928.7077298498375,-0.674590269590103,0.15790469821126593,-4.272135517383696,1.9360984960880243e-05,9.73352792413019e-05
ENSG00000008086.13,999.5518367087051,1.2771943365654623,0.18713217794698406,6.8250920316189605,8.786896639315403e-12,1.921922995067795e-10
ENSG00000008118.10,19.875288086572947,-0.1710971173034068,0.21271386252169108,-0.8043533941562435,0.4211929091896347,0.5257338321631408
ENSG00000008128.23,69.80274840625658,0.4071551921184728,0.14214812157629508,2.86430230384677,0.004179289440815351,0.010948435521164679
ENSG00000008130.15,3134.68464509246,0.04312039208283173,0.09677641921098142,0.44556713747411286,0.6559099531393517,0.7401352806908854
ENSG00000008226.20,38.959575085678836,1.3826890065008661,0.2100846760028407,6.5815795459644555,4.6547635725682173e-11,8.785178482647367e-10
ENSG00000008256.16,1469.2847490892723,-0.39576609436292115,0.16192516554068626,-2.4441296264321473,0.014520208409418553,0.03193006027726016
ENSG00000008277.14,250.44186484050874,1.7926939830559634,0.2875685792069249,6.23397030370971,4.547593264485059e-10,7.015596295075646e-09
ENSG00000008282.9,9486.508223023111,-0.2941129719655916,0.14142116227846047,-2.079695621412576,0.03755345996816493,0.07195680970979113
ENSG00000008283.16,5539.07482539614,0.08956019108707065,0.12719667089826975,0.7041079806145221,0.4813655305128275,0.5850622992843355
ENSG00000008294.21,4321.142912006883,0.20445533701233842,0.16825443277370478,1.215155723637441,0.2243067038428207,0.3186109011883567
ENSG00000008300.17,891.1112227144822,0.06519496373896422,0.2728585352760378,0.2389332027785373,0.8111573789836537,0.8644296783175598
ENSG00000008311.15,610.6778242745091,-0.3383418174499223,0.24053062068490227,-1.4066475880971254,0.15953191444963266,0.24080601985415812
ENSG00000008323.15,1792.2569270969557,1.0432527593229144,0.21616722457165075,4.82613754878977,1.3920638334463378e-06,9.576511516000722e-06
ENSG00000008324.12,1038.7648876470662,0.3976703612982355,0.12371173252968541,3.214491893101667,0.0013067560478956157,0.003982625275195514
ENSG00000008382.16,665.0248061576895,0.6313349256200111,0.13105249368910019,4.817420163844774,1.454262482865594e-06,9.948675691480266e-06
ENSG00000008394.13,9707.361935195422,-0.05690168199557753,0.19243238791664458,-0.2956970113587401,0.767461479771119,0.8302769461010541
ENSG00000008405.12,784.9448123822929,0.1533362567494182,0.11708467059003672,1.309618551913715,0.190324909250017,0.2783186400224219
ENSG00000008441.18,2140.8680189208394,-0.1732560199582111,0.2033324615105192,-0.8520824401137144,0.39416833739364765,0.4987863245494034
ENSG00000008513.16,3879.366863461915,0.04812393547526274,0.22838328222868023,0.21071566625037041,0.8331091491715809,0.8805940543375237
ENSG00000008516.17,145.32345743753373,-0.6722675783711345,0.19608280894535737,-3.42848810656561,0.0006069531288992627,0.0020355430811036606
ENSG00000008517.18,3610.2613381927736,-1.5792790076313903,0.26021886256788246,-6.069041237237016,1.28676106019064e-09,1.7831373311963888e-08
ENSG00000008710.20,1391.7171058222466,0.26153558050105935,0.16876689236892037,1.5496853490040503,0.12121705632540775,0.19172587799383708
ENSG00000008735.14,405.60082907576805,0.036219669130838496,0.37276533938392536,0.09716479861217586,0.9225955223719311,0.9459373727420937
ENSG00000008838.20,4076.4811261484924,-0.19882197073724292,0.09144926275071016,-2.174123276195564,0.029695878349344243,0.05881345690944921
ENSG00000008853.17,1240.1257895007252,0.9007892922948413,0.2099044063307323,4.291426311820858,1.7752911611120113e-05,8.995897800531731e-05
ENSG00000008869.12,1447.1316619406539,0.330508705301189,0.13146333623378958,2.5140751388921427,0.01193450036382592,0.026983597749817113
ENSG00000008952.17,5482.726267468226,0.08396087252604911,0.09591389658108225,0.8753775575687464,0.3813685067923509,0.4864055394163645
ENSG00000008988.11,44717.79302206749,0.05434210896283505,0.1438814537445684,0.3776866826721682,0.7056633619996441,0.781975720127573
ENSG00000009307.16,24300.36717388926,-0.038224257646728176,0.09724814107495867,-0.39305900579904135,0.6942759009525444,0.7722936680025969
ENSG00000009335.18,4668.424139638961,-0.4027673961807271,0.10841254891286921,-3.7151363031269553,0.0002030941884252515,0.0007748637769620049
ENSG00000009413.16,828.5936158527641,0.6140401088831265,0.17781702115267606,3.4532133363987896,0.0005539507213397717,0.0018731323946700835
ENSG00000009780.16,591.23170710876,0.20718950807672518,0.07927845996653034,2.6134401218716423,0.008963578890418943,0.021146788437251665
ENSG00000009790.15,290.2387852342414,0.08483970692287204,0.25228845194157773,0.3362805799074716,0.7366592930571552,0.8059640216694256
ENSG00000009830.12,981.6054942717299,-0.595093808462651,0.09620884345462576,-6.185437711277661,6.193038583921544e-10,9.258824631973342e-09
ENSG00000009844.16,2362.8605656212117,-0.1768176112941291,0.10028846659644879,-1.7630901866874311,0.07788528006940683,0.13310438476594444
ENSG00000009954.11,5335.577349782917,-0.05771726513632098,0.08630705798276352,-0.6687432810865569,0.5036592533296786,0.605065630721163
ENSG00000010017.13,2081.841294057527,0.19422224620806666,0.17277357409508184,1.124143244852833,0.2609522620632063,0.35919179037613924
ENSG00000010030.14,960.1000438897079,-1.3500040125674238,0.2699836360735792,-5.000317916303284,5.7235858995154e-07,4.378940874823305e-06
ENSG00000010072.16,493.93587676997856,-0.06237709603629817,0.09246132140885009,-0.6746290782550686,0.4999114537748057,0.6014683281156147
ENSG00000010165.20,2058.5235938428214,-0.17281234386228264,0.12360605910959856,-1.3980895848241068,0.1620861670881243,0.24419983297755052
ENSG00000010219.13,641.5537396027063,-0.2852291485778857,0.18133830223498612,-1.572911762503838,0.11573925109641649,0.18441359367892246
ENSG00000010244.19,6701.602940305845,0.06609842883937539,0.1048169232029603,0.6306083676143301,0.5282966263061695,0.6279532778240255
ENSG00000010256.11,10871.126844611923,-0.27276580417356083,0.12926162180253073,-2.1101839847735886,0.03484251145280854,0.06749125080274099
