gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000135111.16,4711.859680050893,2.8980513722577346,0.25950987420798527,11.167403094400484,5.887712129695003e-29,2.292904867679027e-26
ENSG00000140836.17,2593.2891658217004,1.7654437333837159,0.15882113781932455,11.115924225351481,1.0495814161273902e-28,3.9901586836442955e-26
ENSG00000062038.14,10780.013986933276,-3.358267182469952,0.30289352935157665,-11.08728598349132,1.4460869844079787e-28,5.369690902335395e-26
ENSG00000067113.17,2106.627437912088,1.8033064239399546,0.16276323014069913,11.079323151679304,1.580629163094704e-28,5.735887692530259e-26
ENSG00000166387.13,2556.191772443564,2.2111142390944467,0.20053612970448537,11.026014326459752,2.862728000198925e-28,1.009065826301216e-25
ENSG00000197933.13,445.7876451485051,1.6559980573105393,0.15020892321673174,11.024631705275935,2.9070600619938582e-28,1.009065826301216e-25
ENSG00000115255.12,3375.026763418379,3.448789745847213,0.315081321398088,10.945713095730788,6.966733973253614e-28,2.3667625819349034e-25
ENSG00000147697.9,907.8936850698868,-3.7151561026991353,0.339680572640698,-10.937205133096898,7.652261056246931e-28,2.545492755939474e-25
ENSG00000116990.11,7202.921999741374,3.2103009226210837,0.29371410041268314,10.930019764493595,8.283038112808111e-28,2.6990871336164715e-25
ENSG00000174791.11,1321.4107607732321,-2.1513227170736497,0.19729959487366752,-10.90383747848625,1.1049659746899885e-27,3.528598343575009e-25
ENSG00000119938.9,1380.3231944801723,3.4832582913682875,0.31976914748258417,10.89304055375761,1.2441577981801817e-27,3.895189718341757e-25
ENSG00000285517.1,87.55105430618153,-2.6192344200855677,0.24096769365226975,-10.86964970443413,1.6081709891362964e-27,4.938012727603701e-25
ENSG00000116212.15,1779.480377823398,-1.2111016359787095,0.11207619125479806,-10.806056330245442,3.2222664003903993e-27,9.707533512270473e-25
ENSG00000088992.18,695.7149226140199,3.766952236351738,0.35175270286227267,10.709092512152417,9.226175473986939e-27,2.7280434035768416e-24
ENSG00000085465.13,213.4450689220002,2.6011309787431753,0.24292946195674311,10.707350840822848,9.401363525092083e-27,2.729301298275369e-24
ENSG00000162373.13,198.74254196347724,2.6508616493006296,0.24844670040160133,10.669739807434143,1.4102071806538244e-26,4.020853223839217e-24
ENSG00000280693.2,276.4912187522587,-3.580686527372503,0.33565132705505646,-10.667875377668826,1.4387859734812788e-26,4.030367655890452e-24
ENSG00000075618.18,16460.195731217183,-2.1115411547986493,0.19812933519309395,-10.657387775216488,1.610576392211532e-26,4.433805733524402e-24
ENSG00000162302.13,3834.1419758564184,-1.249831027297193,0.11736740822858996,-10.648876431376646,1.764822375599463e-26,4.776087944270615e-24
ENSG00000163975.12,1780.0390438894876,-3.0924460321972997,0.29108535519619966,-10.623846157127707,2.3084919804062388e-26,6.042572369040396e-24
ENSG00000164266.11,16409.15370082227,5.5497206654512095,0.5223674816463113,10.624169498377883,2.300506672199939e-26,6.042572369040396e-24
ENSG00000158125.10,990.83105357853,-3.0194863604672286,0.285525994590512,-10.575171499875642,3.8846612527336893e-26,1.000425584232239e-23
ENSG00000182606.17,6621.090791564205,1.6417293414789103,0.15565220288547987,10.547421180327285,5.221044897237676e-26,1.3232448233999043e-23
ENSG00000128578.10,346.0766169995455,-2.189436788348091,0.20849089261299072,-10.50135457193429,8.514936497189022e-26,2.1243436101658922e-23
ENSG00000188322.8,736.6408380978725,3.333296711247742,0.3175300487192806,10.497578810862766,8.862409691268153e-26,2.1770168544689017e-23
ENSG00000026508.20,22584.575913263376,-2.3745349195967855,0.2266344437595764,-10.477378814121453,1.09743234848336e-25,2.6549548951869405e-23
ENSG00000238227.8,3004.858976484869,-1.1308979578879204,0.10820196529068644,-10.45173213674764,1.438732145610791e-25,3.428691965517537e-23
ENSG00000100558.9,1565.5075665340532,-2.3053296997538313,0.2209848207522643,-10.43207262791243,1.7698497305738707e-25,4.15576333059897e-23
ENSG00000160229.13,287.787279390835,3.30875747412869,0.31741603574098204,10.424040065917476,1.92594235216801e-25,4.456742251748785e-23
ENSG00000196083.10,1364.0433290922774,-2.132183184004074,0.20484561220521177,-10.408732513479858,2.2621335286575884e-25,5.159926578867959e-23
ENSG00000126353.3,1565.843273419277,3.678213415498309,0.35412651796961403,10.386721210790318,2.8498187356372557e-25,6.408881091819727e-23
ENSG00000167207.14,256.45768305564786,-2.206549465103331,0.21253500160632405,-10.382052125185925,2.9927198709002083e-25,6.636771969258837e-23
ENSG00000174564.13,1693.9799502092517,-3.671655517156725,0.3542423609025348,-10.364812124112207,3.584621912635663e-25,7.840501106719676e-23
ENSG00000177674.16,3499.6172505228624,-1.325414843177932,0.12806581387796712,-10.34948205959874,4.207558244115151e-25,9.078659795106298e-23
ENSG00000065618.21,8046.111326061637,-4.0243254431779105,0.3899116285273362,-10.321121886970781,5.655838216440953e-25,1.2040902506921693e-22
ENSG00000181458.10,3515.55501089931,-3.0458875458832333,0.2953389680815115,-10.313192213235435,6.142641112809405e-25,1.2905204032661547e-22
ENSG00000164136.17,298.3685766295634,-1.9462342498058465,0.18931801566718448,-10.280237952775023,8.651374293972046e-25,1.7939804331409308e-22
ENSG00000133056.13,2947.820190502963,1.5654664720656086,0.15234864979581453,10.275551993166511,9.08230180425794e-25,1.859193755238289e-22
ENSG00000173269.14,3314.826046837282,2.3016236470953597,0.22445162566303123,10.254430727763062,1.1304010242728287e-24,2.2846978676663616e-22
ENSG00000140519.14,4986.7964721793305,-4.690807688754538,0.45758029217269225,-10.251332430602611,1.167232575354135e-24,2.3296503163349343e-22
ENSG00000111052.7,361.83484044689396,2.9115682725746623,0.2866378934765109,10.157653048804786,3.0636225651299034e-24,6.039118703386318e-22
ENSG00000117525.14,5507.946535472128,-2.929676287084693,0.28857196081848296,-10.152324843949454,3.2356210744233543e-24,6.30038557259972e-22
ENSG00000186081.12,165912.79816561562,-4.8021266610942215,0.47442386711026313,-10.12201744896223,4.412256927479391e-24,8.488012814585956e-22
ENSG00000158683.9,267.2791185784539,3.4923110901114307,0.34524348863791116,10.115501682275436,4.7159469557113865e-24,8.908868347639237e-22
ENSG00000120254.16,1960.1397241448692,-1.2267163292617742,0.12127755414795897,-10.114949446994757,4.7426179592242445e-24,8.908868347639237e-22
ENSG00000139531.13,1510.1109494322784,1.3514965771296892,0.13367024322528887,10.110676426703783,4.954103383201205e-24,9.19792659529926e-22
ENSG00000196466.10,170.40523443878715,1.3236894775872843,0.131333720719938,10.0788241613133,6.85414175889337e-24,1.2579319708534533e-21
ENSG00000136367.14,125.65009889414188,1.8823199070094672,0.1872110339938805,10.054535071212714,8.773457661225715e-24,1.5918840735998977e-21
ENSG00000168026.18,258.157163250755,1.435371411762972,0.1431318190208449,10.028318102726919,1.1444946093383073e-23,2.0532747671128936e-21
ENSG00000284428.1,97.62499252902637,2.1337384412424947,0.2129497132078128,10.019916951755777,1.246076059863549e-23,2.210677383093476e-21
ENSG00000213793.5,1784.7230834196716,2.166327124611899,0.21652666969147705,10.004897446114326,1.450418915849497e-23,2.5449273438866943e-21
ENSG00000173156.7,2806.841467635157,-2.3505647198254076,0.23519684036925637,-9.994031876172519,1.6186107163008216e-23,2.8091692725190455e-21
ENSG00000161533.12,7952.5888593918435,2.018423186497471,0.2023707094530104,9.97388995647189,1.9830641134188026e-23,3.40468652676968e-21
ENSG00000109861.17,14996.612042718636,-1.7643249659548805,0.17708962284742336,-9.962893011946756,2.2152096467847894e-23,3.762792811724759e-21
ENSG00000163884.4,148.50965337126803,2.495554888099647,0.2509000223398736,9.946411581897447,2.614408194675296e-23,4.394132173092679e-21
ENSG00000128510.12,838.4182951625312,-4.237941999372564,0.4261949595308637,-9.943669920539419,2.687399676654436e-23,4.469761524702227e-21
ENSG00000102886.15,1383.64435120638,3.123747931528597,0.314824441070222,9.922190033625252,3.333600671265875e-23,5.487381641041466e-21
ENSG00000107485.18,8909.096718419883,2.4761542284363087,0.2502406265818492,9.895092824291675,4.3720463607650904e-23,7.123312677789407e-21
ENSG00000198515.16,626.8039495735196,2.969357970071907,0.3003179625700161,9.887380510513523,4.7222247137290054e-23,7.558296522235518e-21
ENSG00000169248.13,2186.0694124607394,-4.177939497549554,0.4225631025899388,-9.887137499565089,4.7336985797178673e-23,7.558296522235518e-21
ENSG00000173890.17,1282.1448107478093,2.501586121391308,0.2531036605387147,9.88364259950585,4.9017973246370037e-23,7.749207711136538e-21
ENSG00000187634.12,168.91596836588832,2.8524138817625793,0.2889723002458572,9.870890321791224,5.566828225722856e-23,8.714269243148709e-21
ENSG00000145545.12,1214.8068001075287,-1.5035040377984656,0.15246983478369175,-9.860993421626512,6.143847694863725e-23,9.524156907173698e-21
ENSG00000134333.14,30627.924965147296,-1.5666350715620678,0.15918377883129398,-9.841675345717341,7.446041270063757e-23,1.1431821246068079e-20
ENSG00000214796.8,535.5476333987056,2.6398088759905907,0.2683407808076284,9.837524017205014,7.759698902721639e-23,1.168859550752419e-20
ENSG00000163545.11,642.4840078818108,-2.004325779563664,0.2037358271001535,-9.837866064560002,7.73336813033835e-23,1.168859550752419e-20
ENSG00000077097.15,10868.140346467697,1.3611173783947512,0.13840993785125666,9.833957008618029,8.039631300645708e-23,1.199708345583271e-20
ENSG00000073792.16,1750.464820883783,-2.8427327552431967,0.28920114734137276,-9.82960400183903,8.394821771324062e-23,1.2411122150252897e-20
ENSG00000114812.13,632.462539946864,2.4118089974458594,0.2462765211204528,9.79309349698932,1.2055006274331278e-22,1.7658925246077753e-20
ENSG00000198948.12,876.9715399153981,2.5920349540959506,0.26486323840917353,9.786314513347639,1.2890917404867053e-22,1.8711752563955658e-20
ENSG00000156535.15,2654.9136700998283,-2.3839739697046527,0.24370110798599673,-9.782368202616617,1.3403694122696004e-22,1.9280791356494333e-20
ENSG00000143494.15,230.38188026320904,2.3959422306127687,0.24563476967347214,9.754084219419543,1.7719265092311968e-22,2.526102729722725e-20
ENSG00000100003.18,690.9401393979407,-1.9102957644334035,0.1964414636701586,-9.72450382288409,2.3705829064692585e-22,3.349654625450854e-20
ENSG00000023697.13,1539.88105214392,-1.1219582679593976,0.11568174478868042,-9.69866308646118,3.0547492671784436e-22,4.278524697284053e-20
ENSG00000115363.14,358.73467830695637,-2.751677971760353,0.283756837444137,-9.697309839457432,3.0955265025047854e-22,4.297936666564688e-20
ENSG00000158825.6,678.0904117889762,-3.147903754464999,0.32566247474118193,-9.666154373379293,4.1985934975293153e-22,5.779219170262981e-20
ENSG00000183347.15,1013.4539856520117,-3.686925109036027,0.38431279920855055,-9.593552743048992,8.510302130100167e-22,1.1614016590710202e-19
ENSG00000171954.13,1064.707261743999,3.8860969276357693,0.40539326520499386,9.585992815323905,9.157264383532494e-22,1.2391020373886725e-19
ENSG00000248323.7,106.75501073465784,-2.5029252892697724,0.26149426030326867,-9.571626108989918,1.0523724975206303e-21,1.412036274614446e-19
ENSG00000177076.6,1584.414800768235,3.1781623652955435,0.3326254259940742,9.5547787899779,1.2384821623905701e-21,1.6479037239075195e-19
ENSG00000166347.19,3779.832072517885,1.7926131844314992,0.1876360779946683,9.55367008088091,1.251813191129776e-21,1.6518761341131516e-19
ENSG00000166828.3,1429.4749712916705,3.670252720548344,0.3845003643054726,9.545511685477761,1.3543734189423121e-21,1.772563965594418e-19
ENSG00000040933.16,2191.0648488683896,1.3264644581645424,0.13924222890266705,9.526308711215517,1.6297530223543661e-21,2.115631423409119e-19
ENSG00000100027.17,131.82913069565853,2.2992894790433804,0.2416673730174027,9.514273483983319,1.829870218604214e-21,2.356253046810765e-19
ENSG00000205413.8,2875.895944570734,-2.3164140088970937,0.24408594699000252,-9.490157206764431,2.3068610208153265e-21,2.9466919935486656e-19
ENSG00000147526.20,6537.4257563550955,1.9040754141218337,0.20138742156801775,9.454788185362114,3.2367662717926527e-21,4.1017021477550227e-19
ENSG00000274712.2,136.5425349416932,1.404046269674758,0.14872536797755798,9.440529808516747,3.7089921507558304e-21,4.663108478040815e-19
ENSG00000148798.11,2198.938394731303,4.012774107888819,0.42557596571277917,9.429043064422103,4.13847231858276e-21,5.162420899282104e-19
ENSG00000151276.23,1107.8869560780802,2.038143569601395,0.21636008592036893,9.420145869009923,4.5046178663699954e-21,5.575599493979048e-19
ENSG00000100276.10,81.80822355238422,2.4940090847561596,0.2657758164944436,9.383882693511735,6.3587016788928766e-21,7.809953054375582e-19
ENSG00000204267.16,2744.677719349758,-1.7126931684442188,0.18258681972795607,-9.380157729873568,6.587410889656709e-21,8.029098448484631e-19
ENSG00000110218.9,1252.1078719258583,-1.0709536134697584,0.11437524714644512,-9.363508627863494,7.713184773387454e-21,9.330031914899809e-19
ENSG00000196363.9,2706.155671130031,-1.028207172698219,0.10987316149102888,-9.358128579763966,8.116143813232968e-21,9.743644230518104e-19
ENSG00000127080.10,238.72030316748283,-1.6404450799956276,0.17586174652889625,-9.328038145726492,1.0784860043249359e-20,1.2850885097803172e-18
ENSG00000196754.13,49209.92687220705,-3.6952261594369507,0.39680549625451034,-9.312436935265733,1.2493240094375928e-20,1.4776264043474108e-18
ENSG00000188257.12,4422.499747963383,4.008502395095151,0.43067017466821117,9.307592284938947,1.3076287464821311e-20,1.5352138378735433e-18
ENSG00000069849.11,9160.992369194779,-1.2996741181171758,0.14016173850557365,-9.272674069075515,1.8153648193030705e-20,2.115761318964389e-18
ENSG00000213801.4,165.13651738609866,2.037936517564054,0.21996318269122042,9.264898300843672,1.9526332009818544e-20,2.2592532115998024e-18
ENSG00000256229.8,1934.5523455787197,2.9823529218545684,0.3229566900390906,9.234529006021164,2.594248187010876e-20,2.980025956978609e-18
ENSG00000166452.12,902.3025113277938,-1.021830031009267,0.11075875384646258,-9.225727046602215,2.8164364267503084e-20,3.1893645692143386e-18
ENSG00000102053.12,64.80706767932308,2.0466675308184334,0.2218263399391515,9.226440518199276,2.797746426016307e-20,3.1893645692143386e-18
ENSG00000196878.15,16786.836778339042,-2.743943038469841,0.2975192004908071,-9.222742713556817,2.8959607904265495e-20,3.2563243620239942e-18
ENSG00000272894.5,88.8466760165262,1.858568108309333,0.20154545758056655,9.221582716972831,2.9274671591274246e-20,3.268732037048083e-18
ENSG00000142065.14,450.15931305066454,1.3099925301954627,0.14208362042041647,9.219870146321423,2.9746022785268686e-20,3.298296845919341e-18
ENSG00000125508.3,145.91846369035986,2.4533836905582915,0.26640103389413844,9.209362496442896,3.280675105856498e-20,3.585369329448749e-18
ENSG00000184012.13,4232.611787982041,3.4384340345098448,0.3733895779670884,9.208703824114016,3.3008661077783305e-20,3.585369329448749e-18
ENSG00000198691.13,847.6607286538614,-4.219019635712163,0.45878087921776756,-9.196154039605341,3.709906530866159e-20,3.975575676398655e-18
ENSG00000087494.16,1143.8007172658195,-3.2333552032598,0.3517196458332259,-9.192990046376178,3.8207038674774833e-20,4.0670119101341986e-18
ENSG00000131370.16,278.5062046592143,1.7394342963704497,0.18925434905199542,9.190987182506229,3.8925247451953315e-20,4.116022689174427e-18
ENSG00000269837.1,433.2564943657974,2.3873187414467782,0.25992813896016786,9.18453365994598,4.1331427398483134e-20,4.3417032978393434e-18
ENSG00000029153.14,2416.1557946816383,-1.5764233971633577,0.17173441466520734,-9.179426268384018,4.333943231930183e-20,4.522880495701257e-18
ENSG00000188015.10,249.28103557649192,-2.416396743843676,0.2633312503399277,-9.176262751665101,4.463124239969764e-20,4.627448359714106e-18
ENSG00000114654.7,148.40897884713792,2.3936792077044142,0.261073988981021,9.168585568585403,4.792659995894541e-20,4.937058203512783e-18
ENSG00000112293.15,269.8624632721783,2.775950755862998,0.3028137494022425,9.167188614594792,4.855157995093409e-20,4.9693786992087475e-18
ENSG00000140105.18,21157.093166116087,-2.6793421898850154,0.292431990261297,-9.16227457704248,5.0814751403789397e-20,5.1678925838490786e-18
ENSG00000182718.18,59834.95552786778,-1.441434685095218,0.15746863860387203,-9.153788956804853,5.497090075397698e-20,5.555192229992091e-18
ENSG00000198074.10,6357.762629289492,-4.962570413076871,0.5423960443753011,-9.149348459560503,5.727795100094659e-20,5.751931092025876e-18
ENSG00000171291.8,435.3222100923597,2.046904839742497,0.22376937773150796,9.1473858509742,5.832787448455055e-20,5.820757324342617e-18
ENSG00000077943.8,487.4386428789927,2.4642923803076298,0.2704112248697807,9.113129018569163,8.003954022423332e-20,7.937834402238095e-18
ENSG00000176383.9,133.54681759038797,-2.402486251680086,0.26445810762155375,-9.084562667740574,1.0411640120545115e-19,1.0261892457082955e-17
ENSG00000109436.8,2219.1461771117997,1.3241185894259606,0.1457698551478141,9.083624238243722,1.0501836475737434e-19,1.0287289755098134e-17
ENSG00000113356.13,199.5491133660674,-1.7121812175849673,0.18879039624185934,-9.069217776265972,1.1987448154664413e-19,1.1670950285702847e-17
ENSG00000140743.8,1627.7334054553432,1.0877069492956575,0.12026123693759572,9.044534855899371,1.5030370743343543e-19,1.4544844221755537e-17
ENSG00000256771.4,355.7888383893845,1.5599734881698257,0.17329531081685817,9.001821692789115,2.220029009356227e-19,2.135373686288607e-17
ENSG00000188732.11,329.4964993188542,1.7363697361737354,0.19319511690722066,8.987648155763706,2.525771316214828e-19,2.4149096171258777e-17
ENSG00000183018.9,1933.4139592597915,2.9808014604969757,0.3319170179906085,8.980562306031914,2.6938645140161734e-19,2.5602937318628716e-17
ENSG00000152642.11,2619.9489798060513,1.7323589056616238,0.19312363758123743,8.970206482015477,2.959590976977367e-19,2.796200540201043e-17
ENSG00000117676.14,2909.4999235105424,-1.0855733556231364,0.12106329003823615,-8.966990367437338,3.0472675532983114e-19,2.862101236677302e-17
ENSG00000109854.14,2582.9905843096813,-1.0566194384754861,0.11818861502082922,-8.94011185670693,3.8877664352500033e-19,3.630173489569403e-17
ENSG00000178904.19,1198.5216212544108,1.014727709738012,0.11357986953294487,8.9340453894753,4.107087263541865e-19,3.812666414940288e-17
ENSG00000154845.16,6602.233956897411,-1.0773291900506188,0.12102495072625842,-8.901711453594286,5.499207616593922e-19,5.0754825441708186e-17
ENSG00000068976.14,144.26344670689798,2.783341185524947,0.3128134441894041,8.8977671427692,5.698141109907342e-19,5.2288631667753176e-17
ENSG00000197046.12,190.62684107695935,2.6072773830397624,0.29316851201745003,8.893442768112052,5.924418146046674e-19,5.405439116452985e-17
ENSG00000132170.23,4770.700849594103,2.446254865703265,0.2750831747889491,8.89278258323176,5.959735163891546e-19,5.406766554650927e-17
ENSG00000064999.15,4290.548193542673,1.4033132624719733,0.15782229707092396,8.891730056630317,6.016471301146234e-19,5.4274009754464366e-17
ENSG00000180855.16,188.1178767609605,1.2709548033337128,0.14313749296625697,8.879258515679927,6.730751643110665e-19,6.03763547671618e-17
ENSG00000169245.6,4727.99699931995,-3.3963868717891863,0.3825773408214245,-8.877647757436101,6.828909189669003e-19,6.091463297846087e-17
ENSG00000143126.8,3145.1373198911847,-2.0454766048385022,0.2306238987274428,-8.869317603792219,7.359549616271582e-19,6.528329373500463e-17
ENSG00000139998.16,3245.8348818808417,1.9714024754164865,0.22244844310711293,8.86228938211638,7.838780767313818e-19,6.915017265839764e-17
ENSG00000004139.14,192.08737135541926,1.736024881607815,0.19592927105967028,8.860467209512091,7.96797965943407e-19,6.990369847372735e-17
ENSG00000227719.1,44.50779048032135,1.9772373816367677,0.2234359391343557,8.849236113478693,8.812036302801986e-19,7.688622057204334e-17
ENSG00000095383.20,3304.24213384821,-1.2896263432218562,0.1457992338919929,-8.84522029914919,9.13479146330648e-19,7.926913874707314e-17
ENSG00000198932.13,280.0658434970416,1.9765042104347075,0.22373972856861377,8.833943900260778,1.010483424173814e-18,8.721291261504481e-17
ENSG00000128918.15,543.0694333871984,2.672777048995837,0.30260931034246097,8.832434950435177,1.0242128835807266e-18,8.792261888243797e-17
ENSG00000196812.5,241.30651068621995,1.410247856429814,0.16001938085942236,8.812981582954144,1.2186057578318747e-18,1.0405068521551628e-16
ENSG00000128268.12,519.151777189495,2.9081158544719963,0.33019722574003213,8.807208624949464,1.283007677654985e-18,1.0896693398466567e-16
ENSG00000185442.13,2683.5558090153495,2.3719058471732484,0.2693478983012459,8.806104900512144,1.2956979133105315e-18,1.0946247926893787e-16
ENSG00000105552.15,5496.54843015932,1.7152126372562564,0.19482442699904487,8.803889038332269,1.3215505277752392e-18,1.1105893303677497e-16
ENSG00000197905.10,964.4256650696599,-1.5763825697155023,0.17912463813661642,-8.800478739910767,1.3623372492222806e-18,1.1329395238714663e-16
ENSG00000175793.12,54095.369592866955,-2.1936147458651485,0.2492592025928316,-8.800536642366014,1.361634477366506e-18,1.1329395238714663e-16
ENSG00000112902.12,3359.1497626842033,2.6654317281819617,0.30306894334162293,8.79480325101294,1.4329885148054915e-18,1.1855195655906364e-16
ENSG00000168447.11,3663.7688151516963,3.265726145671968,0.3714558675875562,8.791693524405563,1.473221906264986e-18,1.2125223802748985e-16
ENSG00000177494.6,425.8114854495396,-3.0242419233335407,0.34407679370469524,-8.789438807457337,1.5030889053758558e-18,1.2307600283146816e-16
ENSG00000065882.16,4880.437534418029,1.2277436400588768,0.13970069677547461,8.788385945075797,1.517239632318981e-18,1.23450964122104e-16
ENSG00000163814.8,4642.279669323575,-1.74304361106413,0.19834472497005362,-8.787950429875549,1.5231314543780604e-18,1.23450964122104e-16
ENSG00000143375.15,3707.586487990127,2.1631848506745204,0.24631001390421906,8.782366645944423,1.600703000509219e-18,1.2908295358146818e-16
ENSG00000213096.11,822.6479484434917,1.840511562884004,0.20963265168246029,8.779698907171708,1.6391286729688843e-18,1.315174247301215e-16
ENSG00000267383.7,299.1850176547336,3.1100649226737427,0.35430091424440097,8.778032451049175,1.663592782015394e-18,1.3281292975219897e-16
ENSG00000004799.8,1474.8992698281968,2.711225361216508,0.30950075514278086,8.759995948849134,1.952573922558256e-18,1.5510819811685407e-16
ENSG00000137752.24,1713.5178134178284,-2.084041510949069,0.23810311455538094,-8.752684797259706,2.0833597772603848e-18,1.6467824536394339e-16
ENSG00000117479.15,1450.0703821441587,1.598304739586359,0.18287302585942333,8.739969889353693,2.3317256605276e-18,1.8340228385046402e-16
ENSG00000089220.5,18252.39211397189,1.178760941576544,0.134883962493421,8.739074088470959,2.3502870469578798e-18,1.8395604548419834e-16
ENSG00000005884.18,22779.1142833864,-2.10571162696477,0.24106291424507853,-8.735112298625832,2.434141849176277e-18,1.8958996539413473e-16
